Date,Time,Ping (ms),Jitter (ms),Download (Mbps),Upload (Mbps)
03/22/23,02:10,11.03,2.26,356.12,29.95
03/22/23,02:20,10.03,1.12,354.26,33.86
03/22/23,02:30,10.64,1.11,356.72,30.29
03/22/23,02:40,10.7,0.98,356.75,31.06
03/22/23,02:50,0.0,0.0,0.0,0.0
03/22/23,03:00,10.27,0.71,357.03,30.18
03/22/23,03:10,0.0,0.0,0.0,0.0
03/22/23,03:20,0.0,0.0,0.0,0.0
03/22/23,03:30,11.23,110.24,355.41,26.14
03/22/23,03:40,0.0,0.0,0.0,0.0
03/22/23,03:50,9.88,0.56,356.1,32.72
03/22/23,04:00,11.1,0.76,356.53,33.09
03/22/23,04:10,11.4,1.16,356.94,33.01
03/22/23,04:20,9.67,1.55,356.91,34.79
03/22/23,04:30,10.23,2.52,355.65,33.54
03/22/23,04:40,9.6,0.31,356.6,34.26
03/22/23,04:50,0.0,0.0,0.0,0.0
03/22/23,05:00,0.0,0.0,0.0,0.0
03/22/23,05:10,0.0,0.0,0.0,0.0
03/22/23,05:20,9.57,0.42,206.79,33.41
03/22/23,05:30,9.58,0.5,356.0,34.87
03/22/23,05:40,0.0,0.0,0.0,0.0
03/22/23,05:50,9.5,0.3,356.1,33.44
03/22/23,06:00,11.14,1.21,356.02,33.86
03/22/23,06:10,9.82,0.76,206.87,32.67
03/22/23,06:20,11.02,0.23,356.83,35.19
03/22/23,06:30,11.39,0.86,356.79,34.11
03/22/23,06:40,10.69,1.09,357.11,32.47
03/22/23,06:50,10.32,1.0,351.59,33.57
03/22/23,07:00,10.71,0.6,352.32,34.57
03/22/23,07:10,9.71,1.85,207.34,35.22
03/22/23,07:20,10.85,0.58,356.65,35.86
03/22/23,07:30,11.14,0.95,356.55,35.91
03/22/23,07:40,9.53,0.12,351.28,35.32
03/22/23,07:50,11.08,3.87,356.6,35.85
03/22/23,08:00,10.03,2.07,352.65,35.42
03/22/23,08:10,10.79,0.95,356.62,35.87
03/22/23,08:20,9.74,0.65,356.71,35.89
03/22/23,08:30,11.43,1.45,355.54,35.7
03/22/23,08:40,9.66,0.85,356.55,25.63
03/22/23,08:50,10.97,2.98,356.59,25.17
03/22/23,09:00,10.17,3.61,356.53,35.72
03/22/23,09:10,10.12,0.82,352.04,35.41
03/22/23,09:20,9.92,1.46,225.73,35.19
03/22/23,09:30,11.49,1.62,356.17,21.93
03/22/23,09:40,10.75,2.68,351.98,23.28
03/22/23,09:50,9.74,0.82,355.82,20.54
03/22/23,10:00,9.92,0.49,356.52,20.77
03/22/23,10:10,9.52,0.69,351.02,20.3
03/22/23,10:20,12.57,5.8,356.51,18.45
03/22/23,10:30,9.68,0.8,356.09,34.46
03/22/23,10:40,10.02,3.71,353.43,32.88
03/22/23,10:50,9.81,4.9,356.12,33.85
03/22/23,11:00,10.01,3.72,356.18,22.77
03/22/23,11:10,11.08,1.56,356.84,21.72
03/22/23,11:20,9.8,4.25,356.64,33.34
03/22/23,11:30,9.35,0.72,356.8,34.52
03/22/23,11:40,0.0,0.0,0.0,0.0
03/22/23,11:50,11.39,1.38,355.97,30.35
03/22/23,12:00,20.81,3.23,355.96,20.85
03/22/23,12:10,10.56,2.48,354.58,33.08
03/22/23,12:20,9.57,0.24,347.29,33.15
03/22/23,12:30,11.19,1.26,355.08,32.53
03/22/23,12:40,0.0,0.0,0.0,0.0
03/22/23,12:50,15.3,7.7,356.26,35.1
03/22/23,13:00,9.57,0.39,356.52,34.21
03/22/23,13:10,9.96,0.51,356.25,33.98
03/22/23,13:20,0.0,0.0,0.0,0.0
03/22/23,13:30,9.86,3.87,350.54,32.2
03/22/23,13:40,10.4,0.74,354.66,33.62
03/22/23,13:50,10.07,3.54,355.99,33.06
03/22/23,14:00,11.13,1.99,354.51,30.79
03/22/23,14:10,12.21,4.09,353.29,32.42
03/22/23,14:20,10.26,1.28,345.46,33.82
03/22/23,14:30,9.74,0.65,354.79,23.68
03/22/23,14:40,10.95,0.62,356.94,19.37
03/22/23,14:50,10.33,0.48,356.49,20.08
03/22/23,15:00,10.74,0.37,355.35,21.92
03/22/23,15:10,13.3,5.21,354.75,32.56
03/22/23,15:20,11.68,0.93,355.91,31.2
03/22/23,15:30,9.62,2.51,340.74,33.02
03/22/23,15:40,10.17,1.08,356.05,34.77
03/22/23,15:50,9.77,2.67,228.49,33.26
03/22/23,16:00,10.7,0.65,349.83,33.82
03/22/23,16:10,9.77,1.15,356.4,32.2
03/22/23,16:20,9.56,4.97,355.85,34.9
03/22/23,16:30,12.46,5.29,350.2,15.84
03/22/23,16:40,11.82,2.87,335.2,26.42
03/22/23,16:50,9.98,110.78,331.5,30.68
03/22/23,17:00,11.6,4.22,225.28,26.67
03/22/23,17:20,11.02,1.89,316.17,28.04
03/22/23,17:30,11.06,14.24,301.42,25.64
03/22/23,17:40,10.15,4.76,231.61,27.96
03/22/23,17:50,12.43,4.33,228.59,31.07
03/22/23,18:00,9.4,0.55,356.3,32.01
03/22/23,18:10,9.48,1.06,353.09,33.44
03/22/23,18:20,11.38,3.89,356.05,33.84
03/22/23,18:30,12.36,2.77,356.06,34.69
03/22/23,18:40,11.67,50.65,227.94,31.06
03/22/23,18:50,10.74,0.17,347.19,32.5
03/22/23,19:00,0.0,0.0,0.0,0.0
03/22/23,19:10,14.97,2.73,351.95,30.62
03/22/23,19:20,13.66,4.25,341.6,33.3
03/22/23,19:30,11.83,5.35,351.63,31.75
03/22/23,19:40,12.22,0.71,352.93,29.29
03/22/23,19:50,11.08,7.94,353.43,32.46
03/22/23,20:00,15.35,4.14,292.48,30.3
03/22/23,20:10,13.02,5.32,345.79,28.63
03/22/23,20:20,16.59,7.17,350.67,24.24
03/22/23,20:30,10.67,4.29,344.41,19.04
03/22/23,20:40,11.16,2.34,347.12,16.65
03/22/23,20:50,12.36,1.02,342.1,16.54
03/22/23,21:00,10.17,1.04,348.05,19.32
03/22/23,21:10,10.55,0.61,350.41,26.22
03/22/23,21:20,10.9,1.64,354.85,22.48
03/22/23,21:30,11.05,0.52,338.11,20.48
03/22/23,21:40,10.47,0.68,351.58,18.36
03/22/23,21:50,10.66,2.36,350.72,22.05
03/22/23,22:00,10.36,1.05,352.4,30.46
03/22/23,22:10,0.0,0.0,0.0,0.0
03/22/23,22:20,13.14,3.25,356.68,17.22
03/22/23,22:30,10.56,2.19,356.28,17.92
03/22/23,22:40,10.36,1.05,356.54,12.96
03/22/23,22:50,13.0,4.36,356.92,15.49
03/22/23,23:00,11.24,3.51,355.05,26.51
03/22/23,23:10,11.63,3.48,355.21,31.64
03/22/23,23:20,10.64,1.39,355.59,28.19
03/22/23,23:30,10.42,4.37,353.85,34.02
03/22/23,23:40,10.29,0.58,356.55,30.77
03/22/23,23:50,9.96,0.74,356.5,32.25
03/23/23,00:00,9.58,3.34,356.64,32.25
03/23/23,00:10,10.37,0.46,356.52,32.17
03/23/23,00:20,10.8,1.15,356.55,34.19
03/23/23,00:30,10.93,4.04,356.87,29.58
03/23/23,00:40,11.37,2.29,355.55,33.13
03/23/23,00:50,11.78,6.18,357.03,34.69
03/23/23,01:00,11.65,109.82,357.27,27.4
03/23/23,01:10,10.15,0.53,356.56,33.24
03/23/23,01:20,10.8,0.81,354.18,29.83
03/23/23,01:30,10.32,1.44,356.58,30.82
03/23/23,01:40,9.7,0.18,356.22,34.1
03/23/23,01:50,11.26,0.46,356.04,28.93
03/23/23,02:00,10.76,3.88,355.63,32.56
03/23/23,02:10,9.05,0.87,209.68,33.36
03/23/23,02:20,11.56,0.85,356.5,32.03
03/23/23,02:30,10.54,1.37,356.69,28.79
03/23/23,02:40,0.0,0.0,0.0,0.0
03/23/23,02:50,0.0,0.0,0.0,0.0
03/23/23,03:00,10.97,1.95,356.69,35.87
03/23/23,03:10,10.26,0.69,355.69,35.92
03/23/23,03:20,10.73,1.33,356.55,35.24
03/23/23,03:30,10.9,3.67,356.72,35.86
03/23/23,03:40,9.26,1.3,228.43,35.31
03/23/23,03:50,0.0,0.0,0.0,0.0
03/23/23,04:00,10.07,0.57,357.28,35.75
03/23/23,04:10,12.2,1.26,355.11,35.67
03/23/23,04:20,10.36,0.28,356.49,35.88
03/23/23,04:30,9.41,0.3,208.25,35.35
03/23/23,04:40,10.61,2.26,352.5,35.66
03/23/23,04:50,10.71,0.33,355.22,35.54
03/23/23,05:00,10.01,0.56,356.4,35.87
03/23/23,05:10,12.86,2.89,176.27,28.71
03/23/23,05:20,0.0,0.0,0.0,0.0
03/23/23,05:30,10.69,2.61,356.49,35.86
03/23/23,05:40,10.55,0.53,357.02,35.81
03/23/23,05:50,10.6,0.56,356.53,35.87
03/23/23,06:00,9.6,0.2,356.05,35.87
03/23/23,06:10,0.0,0.0,0.0,0.0
03/23/23,06:20,10.44,1.56,356.73,35.87
03/23/23,06:30,10.96,0.58,356.83,31.16
03/23/23,06:40,10.32,0.21,355.3,35.13
03/23/23,06:50,10.63,0.68,362.53,23.97
03/23/23,07:00,9.72,0.9,356.21,30.05
03/23/23,07:10,11.09,4.09,356.99,29.61
03/23/23,07:20,11.11,1.17,356.59,32.7
03/23/23,07:30,10.15,1.82,356.86,34.49
03/23/23,07:40,10.38,0.31,356.66,33.9
03/23/23,07:50,9.56,0.6,355.36,34.44
03/23/23,08:00,0.0,0.0,0.0,0.0
03/23/23,08:10,11.01,3.67,356.75,34.36
03/23/23,08:20,0.0,0.0,0.0,0.0
03/23/23,08:30,10.9,0.91,356.24,35.13
03/23/23,08:40,9.75,0.62,356.66,35.54
03/23/23,08:50,10.39,3.65,354.84,35.03
03/23/23,09:00,10.43,1.5,355.16,32.28
03/23/23,09:10,10.47,0.98,355.24,32.24
03/23/23,09:20,9.75,3.36,356.85,32.64
03/23/23,09:30,10.65,1.01,356.6,19.56
03/23/23,09:40,12.9,3.67,356.33,21.03
03/23/23,09:50,9.19,0.44,356.68,27.46
03/23/23,10:00,10.04,0.32,222.62,34.21
03/23/23,10:10,9.37,0.47,350.14,35.21
03/23/23,10:20,9.51,0.35,220.54,34.91
03/23/23,10:30,11.63,1.18,356.95,35.73
03/23/23,10:40,11.86,110.89,356.28,34.33
03/23/23,10:50,9.82,0.4,356.83,35.86
03/23/23,11:00,12.39,6.95,356.64,32.07
03/23/23,11:10,12.15,3.91,356.81,34.37
03/23/23,11:20,9.83,0.81,356.05,35.86
03/23/23,11:30,9.71,1.15,350.63,35.21
03/23/23,11:40,13.21,5.66,355.28,28.17
03/23/23,11:50,11.16,4.41,351.41,34.21
03/23/23,12:00,10.37,3.19,355.17,35.66
03/23/23,12:10,11.6,2.92,355.01,35.03
03/23/23,12:20,10.6,0.73,356.69,35.7
03/23/23,12:30,11.72,1.24,355.53,33.57
03/23/23,12:40,11.7,2.88,356.14,34.85
03/23/23,12:50,11.45,4.02,226.42,34.69
03/23/23,13:00,9.69,0.66,356.32,33.5
03/23/23,13:10,10.52,0.75,356.56,35.77
03/23/23,13:20,9.83,0.48,354.85,35.28
03/23/23,13:30,10.96,6.37,356.63,34.71
03/23/23,13:40,10.97,3.61,351.95,34.47
03/23/23,13:50,13.14,7.61,354.57,35.33
03/23/23,14:00,10.11,0.71,354.95,35.04
03/23/23,14:10,12.27,1.04,357.16,34.59
03/23/23,14:20,16.28,5.32,356.19,34.67
03/23/23,14:30,14.23,2.44,355.95,32.2
03/23/23,14:40,11.95,0.94,355.24,33.07
03/23/23,14:50,11.53,1.63,356.74,32.8
03/23/23,15:00,23.28,124.79,221.61,34.48
03/23/23,15:10,9.94,1.32,224.27,31.55
03/23/23,15:20,0.0,0.0,0.0,0.0
03/23/23,15:30,10.02,0.5,354.73,34.72
03/23/23,15:40,9.93,0.59,348.12,32.33
03/23/23,15:50,11.62,5.17,354.84,32.42
03/23/23,16:00,0.0,0.0,0.0,0.0
03/23/23,16:10,10.51,0.83,355.76,34.5
03/23/23,16:20,12.25,4.15,254.93,33.72
03/23/23,16:30,13.44,3.87,356.15,34.77
03/23/23,16:40,10.19,2.5,355.75,34.52
03/23/23,16:50,12.23,8.33,354.79,34.69
03/23/23,17:00,11.92,4.11,301.82,34.89
03/23/23,17:10,12.17,1.37,318.48,24.03
03/23/23,17:20,0.0,0.0,0.0,0.0
03/23/23,17:30,12.1,2.59,319.47,35.53
03/23/23,17:40,10.99,0.61,352.51,34.84
03/23/23,17:50,10.09,3.53,355.99,34.65
03/23/23,18:00,15.22,3.09,297.76,35.23
03/23/23,18:10,9.97,3.87,230.7,34.61
03/23/23,18:20,10.64,2.66,355.15,35.67
03/23/23,18:30,13.49,6.6,354.86,31.47
03/23/23,18:40,11.3,3.77,356.06,32.8
03/23/23,18:50,12.46,2.13,332.52,33.28
03/23/23,19:00,11.99,3.84,329.92,35.57
03/23/23,19:10,13.26,2.21,354.7,34.45
03/23/23,19:20,14.19,2.92,355.03,35.63
03/23/23,19:30,0.0,0.0,0.0,0.0
03/23/23,19:40,11.5,0.78,353.61,31.27
03/23/23,19:50,11.26,1.6,284.57,29.69
03/23/23,20:00,19.48,17.71,348.92,28.59
03/23/23,20:10,14.66,8.64,332.5,26.5
03/23/23,20:20,9.37,1.47,342.73,24.49
03/23/23,20:30,11.1,2.94,342.62,17.76
03/23/23,20:40,12.42,6.08,327.99,28.23
03/23/23,20:50,14.96,1.75,356.38,23.73
03/23/23,21:00,14.73,8.29,354.64,21.17
03/23/23,21:10,12.57,4.52,349.03,31.36
03/23/23,21:20,11.55,1.08,354.38,31.2
03/23/23,21:30,11.63,5.73,352.17,28.96
03/23/23,21:40,10.94,0.48,352.22,35.45
03/23/23,21:50,10.93,1.71,354.23,34.81
03/23/23,22:00,12.55,6.69,348.26,35.83
03/23/23,22:10,11.11,3.91,291.31,35.71
03/23/23,22:20,12.77,4.66,355.53,35.32
03/23/23,22:30,0.0,0.0,0.0,0.0
03/23/23,22:40,10.18,1.4,356.54,35.72
03/23/23,22:50,9.79,0.65,355.65,35.87
03/23/23,23:00,10.49,2.25,354.29,35.73
03/23/23,23:10,10.82,0.6,303.9,35.87
03/23/23,23:20,10.75,0.95,322.84,35.23
03/23/23,23:30,11.39,4.53,277.51,35.59
03/23/23,23:40,10.64,2.34,309.84,35.94
03/23/23,23:50,9.93,4.17,355.75,35.86
03/24/23,00:00,11.14,2.5,351.58,35.39
03/24/23,00:10,11.28,1.58,316.9,35.51
03/24/23,00:20,9.84,0.41,356.78,35.86
03/24/23,00:30,0.0,0.0,0.0,0.0
03/24/23,00:40,10.57,0.39,297.94,33.12
03/24/23,00:50,11.88,6.33,349.01,34.26
03/24/23,01:00,12.24,2.13,339.53,35.19
03/24/23,01:10,10.6,2.47,355.16,35.2
03/24/23,01:20,11.15,1.5,272.21,35.53
03/24/23,01:30,12.04,3.0,289.28,35.5
03/24/23,01:40,0.0,0.0,0.0,0.0
03/24/23,01:50,13.38,8.49,356.53,35.7
03/24/23,02:00,10.12,1.12,356.34,35.68
03/24/23,02:10,10.78,0.77,354.85,35.62
03/24/23,02:20,15.44,7.04,355.46,35.91
03/24/23,02:30,11.19,0.61,272.76,35.72
03/24/23,02:40,10.44,0.45,326.4,35.9
03/24/23,02:50,10.61,0.86,309.23,29.97
03/24/23,03:00,10.26,0.61,224.76,35.36
03/24/23,03:10,11.42,4.32,296.88,35.83
03/24/23,03:20,10.47,1.11,357.89,35.87
03/24/23,03:30,11.13,1.14,354.92,31.89
03/24/23,03:40,11.32,3.33,308.27,35.81
03/24/23,03:50,11.31,4.43,355.24,34.85
03/24/23,04:00,11.2,0.37,354.08,35.51
03/24/23,04:10,9.93,0.49,356.41,35.87
03/24/23,04:20,10.73,3.74,350.28,35.3
03/24/23,04:30,9.59,0.8,207.58,34.87
03/24/23,04:40,13.55,1.94,355.73,35.86
03/24/23,04:50,0.0,0.0,0.0,0.0
03/24/23,05:00,11.35,1.67,355.03,35.32
03/24/23,05:10,10.67,2.44,355.76,35.82
03/24/23,05:20,12.78,3.5,340.08,35.81
03/24/23,05:30,9.42,0.35,232.23,35.21
03/24/23,05:40,14.66,6.44,351.93,35.83
03/24/23,05:50,0.0,0.0,0.0,0.0
03/24/23,06:00,10.94,0.87,357.63,34.3
03/24/23,06:10,9.7,0.68,204.66,35.3
03/24/23,06:20,12.73,56.07,305.74,35.75
03/24/23,06:30,11.43,3.86,355.48,35.7
03/24/23,06:40,10.74,0.52,356.24,35.42
03/24/23,06:50,0.0,0.0,0.0,0.0
03/24/23,07:00,12.53,8.93,337.36,35.6
03/24/23,07:10,11.51,2.63,354.65,35.64
03/24/23,07:20,10.84,116.1,353.55,35.67
03/24/23,07:30,10.54,0.82,351.33,34.63
03/24/23,07:40,10.93,0.76,353.51,34.84
03/24/23,07:50,10.16,3.72,356.33,35.84
03/24/23,08:00,11.35,6.36,282.74,35.71
03/24/23,08:10,10.42,1.39,356.53,35.74
03/24/23,08:20,12.48,3.8,327.71,35.49
03/24/23,08:30,13.42,5.22,307.12,35.8
03/24/23,08:40,10.5,1.01,342.31,35.66
03/24/23,08:50,9.75,0.43,351.46,34.89
03/24/23,09:00,11.25,8.65,328.13,35.49
03/24/23,09:10,10.82,2.64,306.42,35.81
03/24/23,09:20,11.84,4.54,352.68,33.12
03/24/23,09:30,11.06,0.75,352.09,33.92
03/24/23,09:40,12.67,8.1,319.11,35.71
03/24/23,09:50,11.3,1.14,356.28,33.77
03/24/23,10:00,12.09,0.66,307.04,35.85
03/24/23,10:10,9.61,1.09,356.79,35.74
03/24/23,10:20,10.0,2.87,356.41,35.86
03/24/23,10:30,11.12,0.4,355.31,35.7
03/24/23,10:40,9.83,1.66,354.97,35.7
03/24/23,10:50,14.62,5.56,356.49,35.85
03/24/23,11:00,12.94,116.69,355.44,35.65
03/24/23,11:10,11.48,0.82,352.07,35.52
03/24/23,11:20,13.36,4.89,294.06,35.85
03/24/23,11:30,10.08,3.7,355.8,35.88
03/24/23,11:40,10.84,3.9,256.23,34.77
03/24/23,11:50,9.95,1.23,309.66,35.54
03/24/23,12:00,11.68,2.39,354.3,33.82
03/24/23,12:10,13.03,10.49,261.85,35.11
03/24/23,12:20,10.74,8.63,268.98,35.41
03/24/23,12:30,0.0,0.0,0.0,0.0
03/24/23,12:40,11.85,5.41,286.17,35.65
03/24/23,12:50,10.48,0.55,356.12,35.8
03/24/23,13:00,14.16,5.76,354.54,35.69
03/24/23,13:10,11.2,2.28,355.65,35.69
03/24/23,13:20,11.47,3.24,342.54,35.92
03/24/23,13:30,9.87,0.52,351.19,34.72
03/24/23,13:40,17.55,19.13,229.17,31.21
03/24/23,13:50,11.53,4.43,352.79,35.25
03/24/23,14:00,11.73,0.79,352.49,33.41
03/24/23,14:10,14.42,2.0,355.69,30.85
03/24/23,14:20,12.55,0.57,356.03,27.92
03/24/23,14:30,9.7,0.52,351.11,26.9
03/24/23,14:40,10.44,0.34,355.05,35.24
03/24/23,14:50,13.48,2.01,355.85,28.46
03/24/23,15:00,11.35,0.97,356.63,30.1
03/24/23,15:10,17.26,19.17,350.7,32.46
03/24/23,15:20,10.14,4.91,230.22,35.28
03/24/23,15:30,11.33,1.76,353.84,31.2
03/24/23,15:40,10.44,0.52,355.49,30.27
03/24/23,15:50,0.0,0.0,0.0,0.0
03/24/23,16:00,10.88,2.36,354.95,26.97
03/24/23,16:10,11.79,2.3,260.4,27.52
03/24/23,16:20,10.55,1.04,264.64,35.53
03/24/23,16:30,11.63,2.11,355.29,34.61
03/24/23,16:40,11.81,4.17,276.9,33.53
03/24/23,16:50,12.56,1.68,355.05,32.69
03/24/23,17:00,11.78,3.89,354.68,33.92
03/24/23,17:10,10.99,0.87,232.6,31.85
03/24/23,17:20,10.88,0.67,356.97,35.5
03/24/23,17:30,15.45,3.88,355.33,35.2
03/24/23,17:40,9.83,2.94,340.92,32.62
03/24/23,17:50,11.12,0.78,351.53,28.92
03/24/23,18:00,18.1,10.54,303.1,20.33
03/24/23,18:10,11.41,2.08,353.79,35.6
03/24/23,18:20,11.97,0.68,311.76,35.29
03/24/23,18:30,11.63,2.09,278.06,31.06
03/24/23,18:40,13.24,2.45,279.37,25.96
03/24/23,18:50,10.46,3.87,354.18,35.22
03/24/23,19:00,12.31,1.35,307.86,18.49
03/24/23,19:10,11.09,2.59,230.97,28.39
03/24/23,19:20,10.42,7.94,356.52,35.18
03/24/23,19:30,15.47,5.94,356.67,35.51
03/24/23,19:40,0.0,0.0,0.0,0.0
03/24/23,19:50,14.17,2.3,352.73,34.02
03/24/23,20:00,11.19,0.81,350.86,33.65
03/24/23,20:10,12.03,3.78,356.39,33.31
03/24/23,20:20,14.53,3.02,356.52,31.15
03/24/23,20:30,13.73,3.03,355.78,33.08
03/24/23,20:40,11.32,1.21,354.86,31.91
03/24/23,20:50,12.92,2.14,354.72,32.45
03/24/23,21:00,17.38,13.54,355.37,34.18
03/24/23,21:10,0.0,0.0,0.0,0.0
03/24/23,21:20,0.0,0.0,0.0,0.0
03/24/23,21:30,12.46,7.3,335.04,33.44
03/24/23,21:40,12.11,7.69,348.24,34.19
03/24/23,21:50,16.26,10.8,355.66,34.27
03/24/23,22:00,12.72,5.56,352.12,33.7
03/24/23,22:10,11.95,6.38,356.65,27.73
03/24/23,22:20,11.38,2.17,308.2,29.13
03/24/23,22:30,16.02,8.99,356.02,25.47
03/24/23,22:40,10.71,1.6,224.26,22.38
03/24/23,22:50,11.51,4.14,356.08,26.93
03/24/23,23:00,12.35,5.27,288.57,32.83
03/24/23,23:10,10.03,4.56,218.88,34.43
03/24/23,23:20,0.0,0.0,0.0,0.0
03/24/23,23:30,9.73,1.1,356.38,35.77
03/24/23,23:40,0.0,0.0,0.0,0.0
03/24/23,23:50,9.82,1.97,356.66,34.07
03/25/23,00:00,11.65,3.44,302.06,35.76
03/25/23,00:10,9.55,0.68,356.03,35.32
03/25/23,00:20,11.83,0.87,327.39,33.64
03/25/23,00:30,18.11,6.81,356.54,35.54
03/25/23,00:40,11.67,0.27,356.54,34.92
03/25/23,00:50,15.0,60.69,353.48,1.15
03/25/23,01:00,10.34,0.92,336.32,29.6
03/25/23,01:10,13.55,4.85,352.36,29.57
03/25/23,01:20,12.84,1.45,208.5,23.91
03/25/23,01:30,10.43,9.15,355.63,26.84
03/25/23,01:40,0.0,0.0,0.0,0.0
03/25/23,01:50,9.57,1.99,356.66,34.78
03/25/23,02:00,9.85,0.43,355.18,35.64
03/25/23,02:10,0.0,0.0,0.0,0.0
03/25/23,02:30,10.2,2.18,356.55,35.15
03/25/23,02:40,11.33,1.64,254.01,33.69
03/25/23,02:50,10.8,0.34,354.68,33.6
03/25/23,03:00,11.56,3.53,346.68,31.54
03/25/23,03:10,10.97,1.82,355.75,33.05
03/25/23,03:20,9.73,1.02,356.51,30.41
03/25/23,03:30,0.0,0.0,0.0,0.0
03/25/23,03:40,14.58,3.87,355.99,31.32
03/25/23,03:50,10.8,0.36,355.4,30.76
03/25/23,04:00,0.0,0.0,0.0,0.0
03/25/23,04:10,9.78,0.64,356.46,34.63
03/25/23,04:20,11.75,2.08,350.68,30.05
03/25/23,04:30,14.09,3.81,357.94,32.42
03/25/23,04:40,0.0,0.0,0.0,0.0
03/25/23,04:50,10.56,0.49,314.73,34.21
03/25/23,05:00,10.06,0.55,354.92,34.84
03/25/23,05:10,10.63,0.32,358.26,30.45
03/25/23,05:20,10.05,1.66,354.92,30.61
03/25/23,05:30,11.49,1.12,354.92,33.53
03/25/23,05:40,10.51,0.3,350.49,30.72
03/25/23,05:50,10.83,0.91,354.52,30.73
03/25/23,06:00,11.39,0.84,320.87,26.43
03/25/23,06:10,11.93,0.92,354.98,27.99
03/25/23,06:20,11.6,3.41,353.37,31.6
03/25/23,06:30,9.34,0.9,356.48,31.76
03/25/23,06:40,9.74,0.53,355.37,30.76
03/25/23,06:50,9.68,0.59,356.3,30.79
03/25/23,07:00,10.82,0.33,351.81,30.32
03/25/23,07:10,10.72,0.62,321.36,35.08
03/25/23,07:20,14.72,0.66,356.42,28.73
03/25/23,07:30,0.0,0.0,0.0,0.0
03/25/23,07:40,9.86,0.54,232.93,32.66
03/25/23,07:50,0.0,0.0,0.0,0.0
03/25/23,08:00,10.62,0.07,355.27,30.97
03/25/23,08:10,10.68,0.51,356.42,28.2
03/25/23,08:20,11.12,2.44,330.26,30.15
03/25/23,08:30,11.23,2.91,324.17,32.19
03/25/23,08:40,10.85,1.13,276.92,33.33
03/25/23,08:50,10.59,10.94,355.09,31.61
03/25/23,09:00,10.78,5.02,303.91,33.49
03/25/23,09:10,9.7,0.47,230.75,32.0
03/25/23,09:20,10.93,2.11,301.83,33.77
03/25/23,09:30,11.35,3.56,317.1,31.88
03/25/23,09:40,13.97,2.23,356.86,31.62
03/25/23,09:50,10.71,7.27,352.39,27.81
03/25/23,10:00,12.49,3.79,355.35,28.14
03/25/23,10:10,15.89,4.3,355.66,30.8
03/25/23,10:20,13.7,5.91,351.64,27.97
03/25/23,10:30,10.62,8.83,356.28,30.4
03/25/23,10:40,10.32,5.14,355.18,34.61
03/25/23,10:50,11.24,2.48,330.03,28.93
03/25/23,11:00,11.17,1.22,229.54,25.8
03/25/23,11:10,11.64,2.47,324.32,25.8
03/25/23,11:20,0.0,0.0,0.0,0.0
03/25/23,11:30,9.69,1.05,356.35,35.05
03/25/23,11:40,10.93,4.42,316.06,29.35
03/25/23,11:50,11.16,3.83,355.06,32.08
03/25/23,12:00,11.26,2.1,354.48,23.34
03/25/23,12:10,10.39,0.66,351.89,32.5
03/25/23,12:20,9.89,4.27,356.14,32.5
03/25/23,12:30,10.06,1.04,356.33,31.66
03/25/23,12:40,10.72,0.24,240.95,28.28
03/25/23,12:50,10.78,1.0,351.75,33.09
03/25/23,13:00,11.76,4.3,315.96,33.55
03/25/23,13:10,12.68,5.53,315.34,30.65
03/25/23,13:20,12.04,4.06,356.23,31.49
03/25/23,13:30,16.22,4.12,317.62,32.51
03/25/23,13:40,10.98,2.64,356.12,34.01
03/25/23,13:50,10.15,1.13,351.81,32.21
03/25/23,14:00,9.75,0.29,355.28,35.44
03/25/23,14:10,9.73,0.62,355.67,33.32
03/25/23,14:20,10.65,4.3,329.33,34.99
03/25/23,14:30,11.95,4.03,345.5,35.04
03/25/23,14:40,10.52,1.04,355.2,34.73
03/25/23,14:50,9.99,0.55,356.5,35.44
03/25/23,15:00,10.59,3.7,356.08,34.46
03/25/23,15:10,15.6,25.66,236.77,35.72
03/25/23,15:20,10.67,3.29,356.33,35.85
03/25/23,15:30,9.65,1.69,226.83,35.26
03/25/23,15:40,10.84,1.42,294.71,35.8
03/25/23,15:50,9.87,0.53,356.08,35.71
03/25/23,16:00,0.0,0.0,0.0,0.0
03/25/23,16:10,16.23,7.81,355.56,30.68
03/25/23,16:20,10.6,55.59,280.28,35.49
03/25/23,16:30,11.82,3.52,221.31,35.76
03/25/23,16:40,14.68,1.57,354.54,0.68
03/25/23,16:50,15.36,3.09,350.35,0.7
03/25/23,17:00,13.45,2.75,227.18,35.24
03/25/23,17:10,10.38,4.07,354.54,35.7
03/25/23,17:20,10.21,1.42,356.64,35.82
03/25/23,17:30,12.85,5.32,351.42,34.8
03/25/23,17:40,10.05,4.66,356.93,35.84
03/25/23,17:50,11.65,2.64,354.72,35.37
03/25/23,18:00,14.32,12.35,325.77,35.85
03/25/23,18:10,10.96,1.72,356.51,35.81
03/25/23,18:20,10.86,1.27,228.28,35.42
03/25/23,18:30,12.17,3.96,350.67,34.99
03/25/23,18:40,12.04,5.9,355.36,33.62
03/25/23,18:50,8.71,1.81,350.75,25.63
03/25/23,19:00,11.54,4.55,355.68,32.35
03/25/23,19:10,7.89,3.31,353.81,32.93
03/25/23,19:20,10.46,4.22,355.58,35.82
03/25/23,19:30,12.88,9.77,354.73,35.68
03/25/23,19:40,0.0,0.0,0.0,0.0
